,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,names,artists
4549,0.622,0.608,10,-5.085,1,0.036,0.138,5.38E-06,0.273,0.607,89.661,audio_features,2tP7ZekzXfduShx8C6cbll,spotify:track:2tP7ZekzXfduShx8C6cbll,https://api.spotify.com/v1/tracks/2tP7ZekzXfduShx8C6cbll,https://api.spotify.com/v1/audio-analysis/2tP7ZekzXfduShx8C6cbll,243160,4,I'm Like A Bird,['Nelly Furtado']
4550,0.514,0.412,7,-10.041,1,0.0263,0.412,0.000971,0.127,0.511,89.616,audio_features,2AyQXjM2jyjIM3t8YavbME,spotify:track:2AyQXjM2jyjIM3t8YavbME,https://api.spotify.com/v1/tracks/2AyQXjM2jyjIM3t8YavbME,https://api.spotify.com/v1/audio-analysis/2AyQXjM2jyjIM3t8YavbME,163333,4,Good Time Charlie's Got the Blues,"[""Danny O'Keefe""]"
4551,0.502,0.877,6,-3.016,1,0.0364,0.189,1.97E-05,0.39,0.538,112.07,audio_features,3cKoZTSXsSBal8cU77fnqF,spotify:track:3cKoZTSXsSBal8cU77fnqF,https://api.spotify.com/v1/tracks/3cKoZTSXsSBal8cU77fnqF,https://api.spotify.com/v1/audio-analysis/3cKoZTSXsSBal8cU77fnqF,223000,4,Shadows Of The Night - Remastered,['Pat Benatar']
4552,0.505,0.518,2,-8.601,1,0.023,0.403,0,0.129,0.472,81.019,audio_features,3ozomn4PrGEKEuusxX2HpC,spotify:track:3ozomn4PrGEKEuusxX2HpC,https://api.spotify.com/v1/tracks/3ozomn4PrGEKEuusxX2HpC,https://api.spotify.com/v1/audio-analysis/3ozomn4PrGEKEuusxX2HpC,247307,4,Building a Mystery,['Sarah McLachlan']
4553,0.588,0.601,11,-11.104,0,0.0323,0.238,0,0.159,0.712,137.794,audio_features,0SeZTSc15tZhfJvh2d4YIe,spotify:track:0SeZTSc15tZhfJvh2d4YIe,https://api.spotify.com/v1/tracks/0SeZTSc15tZhfJvh2d4YIe,https://api.spotify.com/v1/audio-analysis/0SeZTSc15tZhfJvh2d4YIe,162333,4,I Woke Up in Love This Morning,['The Partridge Family']
4554,0.664,0.862,6,-5.403,1,0.0679,0.378,4.19E-06,0.0824,0.782,91.91,audio_features,2mQ1RBK7s87mdPCzh97RSH,spotify:track:2mQ1RBK7s87mdPCzh97RSH,https://api.spotify.com/v1/tracks/2mQ1RBK7s87mdPCzh97RSH,https://api.spotify.com/v1/audio-analysis/2mQ1RBK7s87mdPCzh97RSH,227347,4,Heaven,['Los Lonely Boys']
4555,0.676,0.807,5,-5.131,1,0.029,0.0284,0,0.0701,0.443,95.956,audio_features,7uRznL3LcuazKpwCTpDltz,spotify:track:7uRznL3LcuazKpwCTpDltz,https://api.spotify.com/v1/tracks/7uRznL3LcuazKpwCTpDltz,https://api.spotify.com/v1/audio-analysis/7uRznL3LcuazKpwCTpDltz,232520,4,Mr. Know It All,['Kelly Clarkson']
4556,0.735,0.804,6,-6.476,0,0.0347,0.0145,0,0.0716,0.539,130.018,audio_features,5EExhZiAXIqw6M5FFGAiUb,spotify:track:5EExhZiAXIqw6M5FFGAiUb,https://api.spotify.com/v1/tracks/5EExhZiAXIqw6M5FFGAiUb,https://api.spotify.com/v1/audio-analysis/5EExhZiAXIqw6M5FFGAiUb,233200,4,Turn the Beat Around,['Gloria Estefan']
4557,0.573,0.996,6,-8.39,1,0.0377,0.03,0.00886,0.0453,0.952,140.04,audio_features,3WEdk4BoEaQCSpqEA3JKXM,spotify:track:3WEdk4BoEaQCSpqEA3JKXM,https://api.spotify.com/v1/tracks/3WEdk4BoEaQCSpqEA3JKXM,https://api.spotify.com/v1/audio-analysis/3WEdk4BoEaQCSpqEA3JKXM,211931,4,Ooh Aah (Just A Little Bit) - Remastered,['Gina G']
4558,0.709,0.504,6,-11.829,1,0.0553,0.696,0.00157,0.595,0.831,141.15,audio_features,2Zg1sMyklsgALBBTI3C812,spotify:track:2Zg1sMyklsgALBBTI3C812,https://api.spotify.com/v1/tracks/2Zg1sMyklsgALBBTI3C812,https://api.spotify.com/v1/audio-analysis/2Zg1sMyklsgALBBTI3C812,250200,4,Got to Get You into My Life,"['Earth, Wind & Fire']"
4559,0.552,0.26,3,-9.164,1,0.0287,0.808,0,0.309,0.421,72.131,audio_features,16FEWlBNWUzLKWaodBsYFX,spotify:track:16FEWlBNWUzLKWaodBsYFX,https://api.spotify.com/v1/tracks/16FEWlBNWUzLKWaodBsYFX,https://api.spotify.com/v1/audio-analysis/16FEWlBNWUzLKWaodBsYFX,144653,4,Angels In The Sky,['The Crew Cuts']
4560,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,audio_features,3Y8Ff1nH44jFywAtpgmleZ,spotify:track:3Y8Ff1nH44jFywAtpgmleZ,https://api.spotify.com/v1/tracks/3Y8Ff1nH44jFywAtpgmleZ,https://api.spotify.com/v1/audio-analysis/3Y8Ff1nH44jFywAtpgmleZ,266200,4,1979 - Remastered 2012,['The Smashing Pumpkins']
4561,0.669,0.54,7,-10.768,1,0.125,0.719,0,0.194,0.942,116.448,audio_features,4vQPj9Zh7cyoeqEy8oitmz,spotify:track:4vQPj9Zh7cyoeqEy8oitmz,https://api.spotify.com/v1/tracks/4vQPj9Zh7cyoeqEy8oitmz,https://api.spotify.com/v1/audio-analysis/4vQPj9Zh7cyoeqEy8oitmz,148267,4,(Ain't That) Good News,['Sam Cooke']
4562,0.592,0.625,9,-9.343,1,0.0464,0.15,0.000313,0.0804,0.747,136.997,audio_features,62obgbkuUt75nDIiIcLI4T,spotify:track:62obgbkuUt75nDIiIcLI4T,https://api.spotify.com/v1/tracks/62obgbkuUt75nDIiIcLI4T,https://api.spotify.com/v1/audio-analysis/62obgbkuUt75nDIiIcLI4T,213973,4,Smoke from a Distant Fire,['Sanford Townsend Band']
4563,0.524,0.759,5,-4.152,1,0.0286,0.00622,5.65E-05,0.0652,0.283,118.001,audio_features,2zjvTdpUoMpxNIY6e7jKOi,spotify:track:2zjvTdpUoMpxNIY6e7jKOi,https://api.spotify.com/v1/tracks/2zjvTdpUoMpxNIY6e7jKOi,https://api.spotify.com/v1/audio-analysis/2zjvTdpUoMpxNIY6e7jKOi,270187,4,Without You,['Mötley Crüe']
4564,0.577,0.352,4,-13.416,1,0.0344,0.62,0,0.0627,0.753,147.13,audio_features,3fnyewzC7Q5695jG0bqOub,spotify:track:3fnyewzC7Q5695jG0bqOub,https://api.spotify.com/v1/tracks/3fnyewzC7Q5695jG0bqOub,https://api.spotify.com/v1/audio-analysis/3fnyewzC7Q5695jG0bqOub,160067,4,Funny Way Of Laughing - Single Version,['Burl Ives']
4565,0.845,0.599,8,-4.082,0,0.084,0.0588,0,0.0745,0.925,138.04,audio_features,3wkMqbCmseRzFzx1yY2Lnf,spotify:track:3wkMqbCmseRzFzx1yY2Lnf,https://api.spotify.com/v1/tracks/3wkMqbCmseRzFzx1yY2Lnf,https://api.spotify.com/v1/audio-analysis/3wkMqbCmseRzFzx1yY2Lnf,316560,4,I'm a Flirt Remix (feat. T.I. & T-Pain) - Radio Version,"['R. Kelly', 'T.I.', 'T-Pain']"
4566,0.385,0.339,4,-10.413,1,0.0373,0.809,0,0.307,0.278,117.449,audio_features,5gUk26spbkbYgXmDTMbW3C,spotify:track:5gUk26spbkbYgXmDTMbW3C,https://api.spotify.com/v1/tracks/5gUk26spbkbYgXmDTMbW3C,https://api.spotify.com/v1/audio-analysis/5gUk26spbkbYgXmDTMbW3C,252280,3,Going In Circles,['The Friends Of Distinction']
4567,0.369,0.385,6,-12.175,1,0.0344,0.587,0,0.159,0.506,120.899,audio_features,4e0L2i1juS7lHfS8AaCr8s,spotify:track:4e0L2i1juS7lHfS8AaCr8s,https://api.spotify.com/v1/tracks/4e0L2i1juS7lHfS8AaCr8s,https://api.spotify.com/v1/audio-analysis/4e0L2i1juS7lHfS8AaCr8s,156240,4,Canadian Sunset,['Andy Williams']
4568,0.545,0.542,6,-10.026,0,0.0285,0.0392,1.58E-05,0.272,0.713,136.958,audio_features,1JFfCawXkvyuX7xpFslcGe,spotify:track:1JFfCawXkvyuX7xpFslcGe,https://api.spotify.com/v1/tracks/1JFfCawXkvyuX7xpFslcGe,https://api.spotify.com/v1/audio-analysis/1JFfCawXkvyuX7xpFslcGe,170960,4,Words,['The Monkees']
4569,0.801,0.483,11,-10.615,0,0.0302,0.0367,0.266,0.0715,0.822,110.701,audio_features,46JKtJ4Ws9VgtUVxFjcDlQ,spotify:track:46JKtJ4Ws9VgtUVxFjcDlQ,https://api.spotify.com/v1/tracks/46JKtJ4Ws9VgtUVxFjcDlQ,https://api.spotify.com/v1/audio-analysis/46JKtJ4Ws9VgtUVxFjcDlQ,296867,4,Respect Yourself,['The Staple Singers']
4570,0.608,0.764,7,-6.262,1,0.0332,0.143,0,0.067,0.769,142.121,audio_features,4UOWkmOtb3DgMaSmI8rTaC,spotify:track:4UOWkmOtb3DgMaSmI8rTaC,https://api.spotify.com/v1/tracks/4UOWkmOtb3DgMaSmI8rTaC,https://api.spotify.com/v1/audio-analysis/4UOWkmOtb3DgMaSmI8rTaC,188987,4,More Today Than Yesterday,['The Spiral Starecase']
4571,0.797,0.566,7,-11.132,1,0.0321,0.0608,0.000362,0.14,0.939,116.976,audio_features,5DQAHkO9U4IZIombHefcqK,spotify:track:5DQAHkO9U4IZIombHefcqK,https://api.spotify.com/v1/tracks/5DQAHkO9U4IZIombHefcqK,https://api.spotify.com/v1/audio-analysis/5DQAHkO9U4IZIombHefcqK,240293,4,Peg,['Steely Dan']
4572,0.279,0.646,4,-7.907,0,0.0464,0.231,0.0011,0.309,0.485,142.649,audio_features,0YueKfwyydxDeJMOUlSlke,spotify:track:0YueKfwyydxDeJMOUlSlke,https://api.spotify.com/v1/tracks/0YueKfwyydxDeJMOUlSlke,https://api.spotify.com/v1/audio-analysis/0YueKfwyydxDeJMOUlSlke,225053,4,The Guitar Man,['Bread']
4573,0.781,0.625,7,-9.139,1,0.373,0.00447,0,0.185,0.679,83.024,audio_features,5a4AQWs84xeEyYUd1iC2Pn,spotify:track:5a4AQWs84xeEyYUd1iC2Pn,https://api.spotify.com/v1/tracks/5a4AQWs84xeEyYUd1iC2Pn,https://api.spotify.com/v1/audio-analysis/5a4AQWs84xeEyYUd1iC2Pn,282093,4,I Think They Like Me - Remix,"['Dem Franchize Boyz', 'Jermaine Dupri', 'Da Brat', 'Bow Wow', 'The Kid Slim']"
4574,0.593,0.496,4,-12.158,1,0.0315,0.783,1.63E-06,0.202,0.744,128.517,audio_features,0S3MemiutceF3Oh09TMBDP,spotify:track:0S3MemiutceF3Oh09TMBDP,https://api.spotify.com/v1/tracks/0S3MemiutceF3Oh09TMBDP,https://api.spotify.com/v1/audio-analysis/0S3MemiutceF3Oh09TMBDP,139360,4,18 Yellow Roses - 2002 Digital Remaster,['Bobby Darin']
4575,0.38,0.336,8,-8.949,1,0.0276,0.677,0,0.266,0.6,79.578,audio_features,36Jxpbk3PlcDo9hSGiAsfU,spotify:track:36Jxpbk3PlcDo9hSGiAsfU,https://api.spotify.com/v1/tracks/36Jxpbk3PlcDo9hSGiAsfU,https://api.spotify.com/v1/audio-analysis/36Jxpbk3PlcDo9hSGiAsfU,147400,4,You Are My Destiny,['Paul Anka']
4576,0.704,0.81,4,-4.874,0,0.0425,0.000315,0,0.216,0.726,102.98,audio_features,6KBYk8OFtod7brGuZ3Y67q,spotify:track:6KBYk8OFtod7brGuZ3Y67q,https://api.spotify.com/v1/tracks/6KBYk8OFtod7brGuZ3Y67q,https://api.spotify.com/v1/audio-analysis/6KBYk8OFtod7brGuZ3Y67q,216200,4,Misery,['Maroon 5']
4577,0.57,0.301,0,-16.159,1,0.0341,0.679,8.23E-05,0.0473,0.808,121.694,audio_features,66Yxbr2UODJjVBKdZtbnOL,spotify:track:66Yxbr2UODJjVBKdZtbnOL,https://api.spotify.com/v1/tracks/66Yxbr2UODJjVBKdZtbnOL,https://api.spotify.com/v1/audio-analysis/66Yxbr2UODJjVBKdZtbnOL,173333,4,Love Is Strange,['Mickey & Sylvia']
4578,0.855,0.614,11,-8.984,0,0.41,0.015,0,0.307,0.495,105.986,audio_features,6Ag4SYLUGFdnJrCwUIb4mT,spotify:track:6Ag4SYLUGFdnJrCwUIb4mT,https://api.spotify.com/v1/tracks/6Ag4SYLUGFdnJrCwUIb4mT,https://api.spotify.com/v1/audio-analysis/6Ag4SYLUGFdnJrCwUIb4mT,178600,4,I'll Be,"['Foxy Brown', 'JAY-Z']"
4579,0.469,0.503,5,-13.619,1,0.0954,0.13,0,0.18,0.754,138.971,audio_features,434YTed4ixVHFzXcbiAeyM,spotify:track:434YTed4ixVHFzXcbiAeyM,https://api.spotify.com/v1/tracks/434YTed4ixVHFzXcbiAeyM,https://api.spotify.com/v1/audio-analysis/434YTed4ixVHFzXcbiAeyM,168827,4,Hey Baby (They're Playing Our Song),['The Buckinghams']
4580,0.422,0.819,3,-10.22,1,0.0496,0.722,2.43E-06,0.0953,0.832,153.248,audio_features,4BQbEkfmgIrFo7ZxqZkMOi,spotify:track:4BQbEkfmgIrFo7ZxqZkMOi,https://api.spotify.com/v1/tracks/4BQbEkfmgIrFo7ZxqZkMOi,https://api.spotify.com/v1/audio-analysis/4BQbEkfmgIrFo7ZxqZkMOi,138427,4,Honolulu Lulu - Remastered 1990/Stereo Remix,['Jan & Dean']
4581,0.588,0.522,9,-6.254,0,0.0383,0.233,0,0.24,0.584,66.024,audio_features,1Dx8rIZaXzZPvUQRF2j9hB,spotify:track:1Dx8rIZaXzZPvUQRF2j9hB,https://api.spotify.com/v1/tracks/1Dx8rIZaXzZPvUQRF2j9hB,https://api.spotify.com/v1/audio-analysis/1Dx8rIZaXzZPvUQRF2j9hB,290600,4,Sweet Lady,['Tyrese']
4582,0.567,0.458,7,-12.049,1,0.0257,0.85,0.000627,0.351,0.665,98.317,audio_features,6AeOM7N0rK3tYOINY2k5qy,spotify:track:6AeOM7N0rK3tYOINY2k5qy,https://api.spotify.com/v1/tracks/6AeOM7N0rK3tYOINY2k5qy,https://api.spotify.com/v1/audio-analysis/6AeOM7N0rK3tYOINY2k5qy,249640,3,It's Gonna Take a Miracle,['Deniece Williams']
4583,0.604,0.329,2,-13.52,1,0.0297,0.751,1.18E-06,0.162,0.659,112.455,audio_features,2IDPRiQNveQJS3wYN1F1o4,spotify:track:2IDPRiQNveQJS3wYN1F1o4,https://api.spotify.com/v1/tracks/2IDPRiQNveQJS3wYN1F1o4,https://api.spotify.com/v1/audio-analysis/2IDPRiQNveQJS3wYN1F1o4,131040,4,Rain On The Roof - 2003 Remaster,"[""The Lovin' Spoonful""]"
4584,0.416,0.191,7,-13.184,1,0.026,0.643,1.33E-06,0.116,0.286,82.088,audio_features,6n3VD8CbR307p1e4RECHHb,spotify:track:6n3VD8CbR307p1e4RECHHb,https://api.spotify.com/v1/tracks/6n3VD8CbR307p1e4RECHHb,https://api.spotify.com/v1/audio-analysis/6n3VD8CbR307p1e4RECHHb,207560,3,Why Me,['Kris Kristofferson']
4585,0.643,0.843,4,-6.247,0,0.0514,0.261,0,0.0947,0.883,83.016,audio_features,49eAIPivcw5idA57ZWnp5h,spotify:track:49eAIPivcw5idA57ZWnp5h,https://api.spotify.com/v1/tracks/49eAIPivcw5idA57ZWnp5h,https://api.spotify.com/v1/audio-analysis/49eAIPivcw5idA57ZWnp5h,237373,4,7 Days,['Craig David']
4586,0.438,0.526,4,-9.913,1,0.0273,0.215,0.0154,0.122,0.543,95.218,audio_features,7KUHpRlZQR91SLflhsQCg9,spotify:track:7KUHpRlZQR91SLflhsQCg9,https://api.spotify.com/v1/tracks/7KUHpRlZQR91SLflhsQCg9,https://api.spotify.com/v1/audio-analysis/7KUHpRlZQR91SLflhsQCg9,243560,4,Fanny (Be Tender With My Love),['Bee Gees']
4587,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,audio_features,0NJC0FDCODpPUntRTTQq97,spotify:track:0NJC0FDCODpPUntRTTQq97,https://api.spotify.com/v1/tracks/0NJC0FDCODpPUntRTTQq97,https://api.spotify.com/v1/audio-analysis/0NJC0FDCODpPUntRTTQq97,308333,3,Cryin',['Aerosmith']
4588,0.683,0.939,6,-9.546,1,0.0439,0.757,0,0.107,0.956,112.923,audio_features,6G9YdwnfMNxu5wf7UidQPb,spotify:track:6G9YdwnfMNxu5wf7UidQPb,https://api.spotify.com/v1/tracks/6G9YdwnfMNxu5wf7UidQPb,https://api.spotify.com/v1/audio-analysis/6G9YdwnfMNxu5wf7UidQPb,142420,4,It Was I,['Skip & Flip']
4589,0.627,0.44,7,-15.268,1,0.0438,0.0537,0.000469,0.0503,0.869,102.882,audio_features,4Fu0fvgNkqVYh5OLJYfel8,spotify:track:4Fu0fvgNkqVYh5OLJYfel8,https://api.spotify.com/v1/tracks/4Fu0fvgNkqVYh5OLJYfel8,https://api.spotify.com/v1/audio-analysis/4Fu0fvgNkqVYh5OLJYfel8,238533,4,Keep On Smilin',['Wet Willie']
4590,0.451,0.0587,10,-21.635,1,0.0369,0.799,0,0.0952,0.396,109.77,audio_features,1lfgMTtRomZmt8LKG1uFvg,spotify:track:1lfgMTtRomZmt8LKG1uFvg,https://api.spotify.com/v1/tracks/1lfgMTtRomZmt8LKG1uFvg,https://api.spotify.com/v1/audio-analysis/1lfgMTtRomZmt8LKG1uFvg,259333,4,Is That All There Is? - Remastered,"['Peggy Lee', 'Robert Norberg']"
4591,0.606,0.794,0,-6.042,1,0.0282,0.157,0.0406,0.568,0.911,116.93,audio_features,4Wd9pEtEnZNDjgiswGOpJb,spotify:track:4Wd9pEtEnZNDjgiswGOpJb,https://api.spotify.com/v1/tracks/4Wd9pEtEnZNDjgiswGOpJb,https://api.spotify.com/v1/audio-analysis/4Wd9pEtEnZNDjgiswGOpJb,274227,4,Waiting On A Friend - Remastered 2009,['The Rolling Stones']
4592,0.621,0.631,5,-8.993,1,0.074,0.835,0,0.333,0.96,80.704,audio_features,4yFrAhPi3rjmF7Jl0ywqqI,spotify:track:4yFrAhPi3rjmF7Jl0ywqqI,https://api.spotify.com/v1/tracks/4yFrAhPi3rjmF7Jl0ywqqI,https://api.spotify.com/v1/audio-analysis/4yFrAhPi3rjmF7Jl0ywqqI,95720,4,One Broken Heart for Sale,['Elvis Presley']
4593,0.741,0.598,11,-5.136,1,0.0474,0.808,2.92E-06,0.122,0.92,124.47,audio_features,5tlZ5tYOARqbq34oStuNKf,spotify:track:5tlZ5tYOARqbq34oStuNKf,https://api.spotify.com/v1/tracks/5tlZ5tYOARqbq34oStuNKf,https://api.spotify.com/v1/audio-analysis/5tlZ5tYOARqbq34oStuNKf,124867,4,Mama Didn't Lie,['Jan Bradley']
4594,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4,I'm Still Standing,['Elton John']
4595,0.657,0.267,3,-15.333,1,0.0288,0.592,0.907,0.077,0.204,97.714,audio_features,51p3jvvaTRllGIxdmRVnRr,spotify:track:51p3jvvaTRllGIxdmRVnRr,https://api.spotify.com/v1/tracks/51p3jvvaTRllGIxdmRVnRr,https://api.spotify.com/v1/audio-analysis/51p3jvvaTRllGIxdmRVnRr,193893,4,Theme from ''Hill Street Blues'' (feat. Larry Carlton),"['Mike Post', 'Larry Carlton']"
4596,0.747,0.62,6,-6.956,0,0.0608,0.177,0,0.0535,0.517,111.545,audio_features,2siv7IrEa2khUf70k7vp49,spotify:track:2siv7IrEa2khUf70k7vp49,https://api.spotify.com/v1/tracks/2siv7IrEa2khUf70k7vp49,https://api.spotify.com/v1/audio-analysis/2siv7IrEa2khUf70k7vp49,264400,4,Chante's Got A Man,['Chanté Moore']
4597,0.467,0.383,2,-11.674,1,0.0244,0.405,0.00074,0.176,0.345,105.078,audio_features,1oQD0l3D4vGVeCx5B3W3qc,spotify:track:1oQD0l3D4vGVeCx5B3W3qc,https://api.spotify.com/v1/tracks/1oQD0l3D4vGVeCx5B3W3qc,https://api.spotify.com/v1/audio-analysis/1oQD0l3D4vGVeCx5B3W3qc,231720,3,Play Me,['Neil Diamond']
4598,0.291,0.136,4,-17.573,1,0.0303,0.851,0.00212,0.108,0.228,58.446,audio_features,75omAssCGLrA2iJWKO9tXU,spotify:track:75omAssCGLrA2iJWKO9tXU,https://api.spotify.com/v1/tracks/75omAssCGLrA2iJWKO9tXU,https://api.spotify.com/v1/audio-analysis/75omAssCGLrA2iJWKO9tXU,121521,4,A Boy Without a Girl,['Frankie Avalon']
4599,0.644,0.355,4,-11.41,0,0.0366,0.658,0.00116,0.0485,0.187,86.822,audio_features,0jVfjWK9DUc5ShqwwPADyp,spotify:track:0jVfjWK9DUc5ShqwwPADyp,https://api.spotify.com/v1/tracks/0jVfjWK9DUc5ShqwwPADyp,https://api.spotify.com/v1/audio-analysis/0jVfjWK9DUc5ShqwwPADyp,245347,4,Missing You,['Diana Ross']
4600,0.432,0.913,2,-7.793,1,0.0531,0.00139,0,0.0564,0.917,140.912,audio_features,2M1VbzRJZx2kdeAwLWG0Ul,spotify:track:2M1VbzRJZx2kdeAwLWG0Ul,https://api.spotify.com/v1/tracks/2M1VbzRJZx2kdeAwLWG0Ul,https://api.spotify.com/v1/audio-analysis/2M1VbzRJZx2kdeAwLWG0Ul,163653,4,Do You Love Me - 2019 - Remaster,['The Dave Clark Five']
4601,0.499,0.535,7,-6.43,1,0.0292,0.618,7.55E-05,0.065,0.65,120.364,audio_features,4g4h8NFHaYX29p3RLBdOkd,spotify:track:4g4h8NFHaYX29p3RLBdOkd,https://api.spotify.com/v1/tracks/4g4h8NFHaYX29p3RLBdOkd,https://api.spotify.com/v1/audio-analysis/4g4h8NFHaYX29p3RLBdOkd,174147,3,Town Without Pity,['Gene Pitney']
4602,0.578,0.447,9,-10.49,0,0.0682,0.506,0,0.308,0.783,170.775,audio_features,6zZJkvtu3N9GhbSQdVzsKT,spotify:track:6zZJkvtu3N9GhbSQdVzsKT,https://api.spotify.com/v1/tracks/6zZJkvtu3N9GhbSQdVzsKT,https://api.spotify.com/v1/audio-analysis/6zZJkvtu3N9GhbSQdVzsKT,254200,4,I Still Love You,['Next']
4603,0.438,0.565,2,-9.714,1,0.0279,0.899,0.00509,0.388,0.783,137.674,audio_features,5mzTc5Z54XBiEuhbKHt6Oc,spotify:track:5mzTc5Z54XBiEuhbKHt6Oc,https://api.spotify.com/v1/tracks/5mzTc5Z54XBiEuhbKHt6Oc,https://api.spotify.com/v1/audio-analysis/5mzTc5Z54XBiEuhbKHt6Oc,126147,4,In The Middle Of An Island,['Tony Bennett']
4604,0.792,0.486,1,-11.291,0,0.0284,0.107,0.00221,0.121,0.848,130.738,audio_features,3HlFHrduozey0jCtDWQ5Wv,spotify:track:3HlFHrduozey0jCtDWQ5Wv,https://api.spotify.com/v1/tracks/3HlFHrduozey0jCtDWQ5Wv,https://api.spotify.com/v1/audio-analysis/3HlFHrduozey0jCtDWQ5Wv,205493,4,Shake It,['Ian Matthews']
4605,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,audio_features,1xKQbqQtQWrtQS47fUJBtl,spotify:track:1xKQbqQtQWrtQS47fUJBtl,https://api.spotify.com/v1/tracks/1xKQbqQtQWrtQS47fUJBtl,https://api.spotify.com/v1/audio-analysis/1xKQbqQtQWrtQS47fUJBtl,253333,4,Piece of My Heart,"['Big Brother & The Holding Company', 'Janis Joplin']"
4606,0.559,0.446,10,-8.805,1,0.0349,0.608,0.000131,0.0902,0.239,131.792,audio_features,3VyJPsb2ucaaVptLSDpJNH,spotify:track:3VyJPsb2ucaaVptLSDpJNH,https://api.spotify.com/v1/tracks/3VyJPsb2ucaaVptLSDpJNH,https://api.spotify.com/v1/audio-analysis/3VyJPsb2ucaaVptLSDpJNH,245452,4,I Love You,['Climax Blues Band']
4607,0.683,0.806,9,-7.574,1,0.042,0.125,0.000548,0.191,0.962,118.032,audio_features,7z8k6KAvjHX3RtkYNhIC9B,spotify:track:7z8k6KAvjHX3RtkYNhIC9B,https://api.spotify.com/v1/tracks/7z8k6KAvjHX3RtkYNhIC9B,https://api.spotify.com/v1/audio-analysis/7z8k6KAvjHX3RtkYNhIC9B,237093,4,Magic,['The Cars']
4608,0.608,0.428,1,-11.625,1,0.109,0.263,0,0.093,0.881,176.735,audio_features,3LV2CK8sJiYjg1bV1aHQop,spotify:track:3LV2CK8sJiYjg1bV1aHQop,https://api.spotify.com/v1/tracks/3LV2CK8sJiYjg1bV1aHQop,https://api.spotify.com/v1/audio-analysis/3LV2CK8sJiYjg1bV1aHQop,214146,4,One of a Kind (Love Affair),['The Spinners']
4609,0.814,0.452,11,-12.477,0,0.0305,0.0292,2.99E-05,0.0989,0.738,104.093,audio_features,5R84QoGVQuD4dP8Xyh0rtQ,spotify:track:5R84QoGVQuD4dP8Xyh0rtQ,https://api.spotify.com/v1/tracks/5R84QoGVQuD4dP8Xyh0rtQ,https://api.spotify.com/v1/audio-analysis/5R84QoGVQuD4dP8Xyh0rtQ,284627,4,Bring The Boys Home,['Freda Payne']
4610,0.758,0.843,1,-9.454,1,0.0482,0.197,4.11E-06,0.242,0.775,120.569,audio_features,4gDBc1RxPAvinJrZzZ9nYX,spotify:track:4gDBc1RxPAvinJrZzZ9nYX,https://api.spotify.com/v1/tracks/4gDBc1RxPAvinJrZzZ9nYX,https://api.spotify.com/v1/audio-analysis/4gDBc1RxPAvinJrZzZ9nYX,321667,4,Love Will Save the Day,['Whitney Houston']
4611,0.26,0.319,8,-11.264,1,0.0316,0.919,0.00498,0.193,0.194,87.727,audio_features,7umUzOggE00eZPdO8dJ5pc,spotify:track:7umUzOggE00eZPdO8dJ5pc,https://api.spotify.com/v1/tracks/7umUzOggE00eZPdO8dJ5pc,https://api.spotify.com/v1/audio-analysis/7umUzOggE00eZPdO8dJ5pc,214293,4,Misty,['Johnny Mathis']
4612,0.535,0.65,10,-6.328,1,0.0554,0.379,0,0.14,0.61,117.188,audio_features,7GqWnsKhMtEW0nzki5o0d8,spotify:track:7GqWnsKhMtEW0nzki5o0d8,https://api.spotify.com/v1/tracks/7GqWnsKhMtEW0nzki5o0d8,https://api.spotify.com/v1/audio-analysis/7GqWnsKhMtEW0nzki5o0d8,179600,4,Killer Queen - Remastered 2011,['Queen']
4613,0.853,0.811,6,-4.927,0,0.0646,0.0439,0.000307,0.0703,0.9,114.964,audio_features,6W2Ef5Ph6ILTUAedoQ3QIv,spotify:track:6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/tracks/6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/audio-analysis/6W2Ef5Ph6ILTUAedoQ3QIv,283627,4,Like I Love You,['Justin Timberlake']
4614,0.326,0.349,10,-8.468,1,0.0281,0.679,0,0.109,0.125,138.874,audio_features,2qEr7hmZ59rTsQvd6NSdo5,spotify:track:2qEr7hmZ59rTsQvd6NSdo5,https://api.spotify.com/v1/tracks/2qEr7hmZ59rTsQvd6NSdo5,https://api.spotify.com/v1/audio-analysis/2qEr7hmZ59rTsQvd6NSdo5,264787,4,I Made It Through the Rain,['Barry Manilow']
